id_student,code_module,code_presentation,previous_attempts,assessments_due,assessments_submitted,completion_rate,mean_score,on_time_rate,mean_submission_delay,target
523872,CCC,2014J,0,2,2,1.0,68.5,0.0,2.5,successful
523944,CCC,2014J,0,2,2,1.0,80.5,0.5,1.5,successful
524019,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,at_risk
524170,CCC,2014J,0,2,2,1.0,56.0,0.5,1.0,at_risk
524276,CCC,2014J,0,2,2,1.0,29.0,0.5,1.5,at_risk
524431,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
524851,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
525060,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
526124,CCC,2014J,0,2,2,1.0,71.5,0.0,5.0,at_risk
526132,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
526235,CCC,2014J,1,2,2,1.0,77.0,0.5,1.5,at_risk
526441,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,at_risk
526601,CCC,2014J,0,2,1,0.5,67.0,0.0,3.0,at_risk
526741,CCC,2014J,0,2,2,1.0,76.5,0.5,1.5,at_risk
527958,CCC,2014J,0,2,2,1.0,55.5,0.5,1.5,at_risk
528021,CCC,2014J,1,2,0,0.0,0.0,0.0,0.0,at_risk
528290,CCC,2014J,0,2,2,1.0,97.0,0.5,-1.5,at_risk
528506,CCC,2014J,0,2,2,1.0,65.0,0.0,2.5,successful
528700,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
529179,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
529309,CCC,2014J,0,2,1,0.5,44.0,0.0,3.0,at_risk
529512,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
529550,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,at_risk
529723,CCC,2014J,0,2,1,0.5,0.0,0.0,3.0,at_risk
529975,CCC,2014J,0,2,2,1.0,80.0,0.5,1.5,at_risk
530663,CCC,2014J,0,2,2,1.0,84.5,0.5,1.0,successful
531674,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
531896,CCC,2014J,0,2,2,1.0,61.0,0.5,1.0,at_risk
532440,CCC,2014J,1,2,2,1.0,85.5,0.5,1.0,successful
532565,CCC,2014J,1,2,2,1.0,42.0,0.5,1.5,at_risk
532649,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,at_risk
532744,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
532846,CCC,2014J,0,2,2,1.0,62.5,0.5,1.0,at_risk
533006,CCC,2014J,0,2,1,0.5,89.0,0.0,3.0,at_risk
533512,CCC,2014J,0,2,2,1.0,59.0,0.5,1.5,at_risk
533689,CCC,2014J,0,2,2,1.0,62.5,0.5,1.0,at_risk
534074,CCC,2014J,1,2,0,0.0,0.0,0.0,0.0,at_risk
534093,CCC,2014J,0,2,2,1.0,62.0,0.0,2.0,successful
534203,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,at_risk
534733,CCC,2014J,0,2,2,1.0,91.5,0.5,0.5,successful
535161,CCC,2014J,0,2,2,1.0,93.5,0.5,1.0,at_risk
535259,CCC,2014J,0,2,1,0.5,44.0,0.0,3.0,at_risk
535648,CCC,2014J,0,2,2,1.0,81.5,0.0,8.5,successful
536276,CCC,2014J,0,2,2,1.0,92.5,0.5,1.5,successful
536736,CCC,2014J,0,2,1,0.5,44.0,0.0,3.0,at_risk
536825,CCC,2014J,0,2,1,0.5,44.0,0.0,3.0,at_risk
537654,CCC,2014J,1,2,2,1.0,33.0,1.0,-26.0,successful
537811,CCC,2014J,0,2,2,1.0,99.0,0.5,0.0,successful
539408,CCC,2014J,0,2,1,0.5,33.0,0.0,3.0,at_risk
539451,CCC,2014J,0,2,2,1.0,64.0,0.5,1.5,at_risk
539727,CCC,2014J,0,2,1,0.5,67.0,0.0,3.0,at_risk
540509,CCC,2014J,1,2,1,0.5,89.0,0.0,3.0,at_risk
540694,CCC,2014J,0,2,2,1.0,46.5,0.0,3.5,at_risk
540885,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
541040,CCC,2014J,0,2,2,1.0,74.5,0.0,2.0,at_risk
541482,CCC,2014J,0,2,2,1.0,63.5,0.5,1.5,at_risk
541531,CCC,2014J,0,2,2,1.0,90.5,0.5,1.0,successful
541538,CCC,2014J,0,2,1,0.5,67.0,0.0,3.0,successful
541708,CCC,2014J,0,2,2,1.0,99.0,0.5,1.0,successful
542054,CCC,2014J,0,2,1,0.5,22.0,0.0,3.0,at_risk
542134,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
542167,CCC,2014J,0,2,2,1.0,85.0,0.5,1.5,successful
542180,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
542557,CCC,2014J,0,2,2,1.0,97.0,0.5,1.0,successful
543417,CCC,2014J,1,2,1,0.5,32.0,1.0,0.0,at_risk
543653,CCC,2014J,0,2,1,0.5,56.0,0.0,3.0,at_risk
543788,CCC,2014J,0,2,2,1.0,98.0,0.5,0.5,successful
543953,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
544052,CCC,2014J,0,2,2,1.0,77.0,0.0,2.5,successful
544071,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
544267,CCC,2014J,0,2,2,1.0,92.5,0.5,1.0,successful
544271,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
544319,CCC,2014J,0,2,1,0.5,68.0,0.0,4.0,at_risk
544720,CCC,2014J,0,2,2,1.0,51.5,0.5,1.5,at_risk
545118,CCC,2014J,0,2,2,1.0,56.0,0.5,1.5,at_risk
545255,CCC,2014J,0,2,2,1.0,83.0,0.0,3.0,at_risk
545493,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
545704,CCC,2014J,0,2,2,1.0,73.0,0.5,1.5,successful
545758,CCC,2014J,1,2,1,0.5,78.0,0.0,3.0,at_risk
546139,CCC,2014J,0,2,2,1.0,31.0,0.0,9.0,at_risk
546400,CCC,2014J,1,2,0,0.0,0.0,0.0,0.0,at_risk
546634,CCC,2014J,0,2,1,0.5,67.0,0.0,3.0,at_risk
546654,CCC,2014J,0,2,2,1.0,87.5,0.5,-5.5,successful
546934,CCC,2014J,0,2,1,0.5,56.0,0.0,3.0,at_risk
547128,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
547153,CCC,2014J,0,2,2,1.0,78.0,0.5,0.5,at_risk
547506,CCC,2014J,0,2,1,0.5,44.0,0.0,3.0,at_risk
547612,CCC,2014J,0,2,2,1.0,66.0,0.5,0.5,successful
548922,CCC,2014J,0,2,1,0.5,67.0,0.0,3.0,at_risk
548926,CCC,2014J,1,2,2,1.0,47.5,0.5,1.0,at_risk
549113,CCC,2014J,0,2,2,1.0,52.0,0.5,1.5,at_risk
549439,CCC,2014J,0,2,2,1.0,85.0,0.5,1.5,at_risk
549677,CCC,2014J,0,2,1,0.5,56.0,0.0,3.0,at_risk
549687,CCC,2014J,0,2,2,1.0,77.5,0.5,1.5,successful
549706,CCC,2014J,0,2,2,1.0,85.0,0.5,1.5,successful
549769,CCC,2014J,0,2,2,1.0,57.5,0.5,1.5,at_risk
549783,CCC,2014J,0,2,2,1.0,99.0,0.5,-2.0,successful
549888,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,at_risk
549922,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
550393,CCC,2014J,0,2,2,1.0,69.0,0.5,1.5,at_risk
550545,CCC,2014J,1,2,2,1.0,81.0,1.0,-26.0,at_risk
550702,CCC,2014J,0,2,1,0.5,100.0,0.0,3.0,successful
550814,CCC,2014J,0,2,2,1.0,74.0,0.0,3.0,successful
551158,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,at_risk
551214,CCC,2014J,0,2,1,0.5,80.0,0.0,6.0,successful
551220,CCC,2014J,0,2,2,1.0,80.0,0.5,1.0,at_risk
551332,CCC,2014J,0,2,2,1.0,87.5,0.5,1.0,at_risk
551397,CCC,2014J,0,2,2,1.0,99.0,0.5,1.5,successful
551589,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
551772,CCC,2014J,0,2,2,1.0,58.0,0.5,1.5,at_risk
551791,CCC,2014J,0,2,1,0.5,89.0,0.0,3.0,at_risk
552220,CCC,2014J,0,2,2,1.0,44.5,0.5,1.5,at_risk
552255,CCC,2014J,0,2,1,0.5,11.0,0.0,3.0,at_risk
552475,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
552498,CCC,2014J,1,2,2,1.0,87.0,0.5,1.0,successful
552666,CCC,2014J,0,2,2,1.0,33.0,0.5,1.5,at_risk
552965,CCC,2014J,0,2,2,1.0,94.5,0.5,-1.0,successful
553599,CCC,2014J,0,2,1,0.5,100.0,0.0,3.0,successful
553719,CCC,2014J,0,2,2,1.0,86.0,0.5,-3.5,successful
553741,CCC,2014J,1,2,2,1.0,51.0,1.0,-26.0,successful
554065,CCC,2014J,0,2,2,1.0,94.5,0.5,1.5,successful
554266,CCC,2014J,0,2,1,0.5,90.0,1.0,0.0,at_risk
554444,CCC,2014J,0,2,1,0.5,0.0,0.0,3.0,at_risk
554459,CCC,2014J,0,2,2,1.0,53.0,0.0,4.0,at_risk
554691,CCC,2014J,0,2,2,1.0,71.0,0.0,8.0,at_risk
554761,CCC,2014J,1,2,2,1.0,58.5,0.0,3.5,at_risk
555498,CCC,2014J,0,2,2,1.0,98.0,0.5,0.5,successful
555760,CCC,2014J,0,2,1,0.5,89.0,0.0,3.0,successful
555884,CCC,2014J,0,2,2,1.0,94.5,0.5,1.0,successful
555989,CCC,2014J,0,2,2,1.0,98.0,0.5,1.5,successful
556140,CCC,2014J,0,2,2,1.0,80.0,0.5,1.5,successful
556251,CCC,2014J,0,2,1,0.5,56.0,0.0,3.0,successful
556440,CCC,2014J,0,2,2,1.0,96.0,0.5,1.5,at_risk
556450,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
556476,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
556521,CCC,2014J,1,2,1,0.5,56.0,0.0,3.0,at_risk
556645,CCC,2014J,1,2,2,1.0,71.5,0.5,1.5,at_risk
556788,CCC,2014J,1,2,0,0.0,0.0,0.0,0.0,at_risk
556824,CCC,2014J,0,2,2,1.0,95.0,0.5,0.0,successful
557608,CCC,2014J,0,2,2,1.0,65.0,0.0,8.5,at_risk
557650,CCC,2014J,0,2,2,1.0,81.0,0.5,1.5,successful
557700,CCC,2014J,1,2,2,1.0,60.0,0.5,1.0,successful
557959,CCC,2014J,0,2,2,1.0,59.5,0.5,1.5,successful
558440,CCC,2014J,0,2,2,1.0,51.0,0.5,1.5,at_risk
558463,CCC,2014J,0,2,2,1.0,97.0,0.5,1.0,successful
558839,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,successful
559225,CCC,2014J,0,2,2,1.0,85.5,0.0,3.0,at_risk
559518,CCC,2014J,0,2,1,0.5,67.0,0.0,3.0,at_risk
559672,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
559863,CCC,2014J,0,2,2,1.0,93.0,0.5,1.0,successful
559912,CCC,2014J,1,2,0,0.0,0.0,0.0,0.0,at_risk
560064,CCC,2014J,0,2,2,1.0,75.5,0.0,4.0,at_risk
560065,CCC,2014J,0,2,1,0.5,100.0,0.0,3.0,successful
560399,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
560554,CCC,2014J,0,2,2,1.0,58.5,0.0,5.0,at_risk
560723,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
560784,CCC,2014J,1,2,2,1.0,64.5,0.0,11.0,at_risk
560879,CCC,2014J,0,2,2,1.0,96.0,0.5,1.5,successful
561009,CCC,2014J,0,2,2,1.0,95.0,0.5,1.5,successful
561113,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,at_risk
561195,CCC,2014J,0,2,2,1.0,80.0,0.5,1.0,successful
561208,CCC,2014J,0,2,2,1.0,86.5,0.5,1.5,successful
561476,CCC,2014J,0,2,2,1.0,86.0,0.0,5.0,successful
561560,CCC,2014J,0,2,2,1.0,83.0,0.0,2.0,at_risk
561826,CCC,2014J,0,2,2,1.0,82.0,0.5,1.0,successful
561848,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,at_risk
561913,CCC,2014J,0,2,2,1.0,79.0,0.5,1.5,successful
562437,CCC,2014J,0,2,1,0.5,44.0,0.0,3.0,at_risk
562884,CCC,2014J,0,2,2,1.0,87.0,0.5,0.0,successful
563016,CCC,2014J,0,2,2,1.0,78.5,0.5,0.5,successful
563051,CCC,2014J,0,2,2,1.0,50.0,0.5,1.0,successful
563230,CCC,2014J,0,2,1,0.5,100.0,0.0,3.0,at_risk
563321,CCC,2014J,0,2,2,1.0,95.0,0.5,0.0,successful
563430,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
563920,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,successful
563951,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
563967,CCC,2014J,1,2,0,0.0,0.0,0.0,0.0,at_risk
564213,CCC,2014J,0,2,1,0.5,68.0,0.0,7.0,successful
564356,CCC,2014J,0,2,1,0.5,56.0,0.0,3.0,at_risk
564649,CCC,2014J,0,2,1,0.5,67.0,0.0,3.0,at_risk
564714,CCC,2014J,0,2,2,1.0,44.5,0.5,1.5,at_risk
564931,CCC,2014J,0,2,1,0.5,89.0,0.0,3.0,at_risk
565066,CCC,2014J,0,2,2,1.0,61.0,0.0,3.5,at_risk
565109,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
565605,CCC,2014J,0,2,1,0.5,100.0,0.0,3.0,successful
565707,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
565743,CCC,2014J,0,2,1,0.5,67.0,0.0,3.0,successful
565840,CCC,2014J,0,2,2,1.0,31.0,0.5,-1.5,at_risk
565883,CCC,2014J,1,2,2,1.0,54.0,1.0,-26.0,at_risk
566135,CCC,2014J,0,2,2,1.0,68.0,0.0,2.0,successful
566447,CCC,2014J,0,2,2,1.0,99.0,0.5,-6.0,successful
566464,CCC,2014J,0,2,1,0.5,89.0,0.0,3.0,successful
566664,CCC,2014J,1,2,1,0.5,0.0,0.0,3.0,at_risk
566694,CCC,2014J,0,2,1,0.5,56.0,0.0,3.0,at_risk
566938,CCC,2014J,0,2,2,1.0,93.5,0.5,1.0,successful
566979,CCC,2014J,0,2,2,1.0,96.0,0.5,-3.5,successful
567152,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
567304,CCC,2014J,0,2,2,1.0,96.0,0.5,1.5,successful
567451,CCC,2014J,0,2,2,1.0,58.0,0.5,1.0,at_risk
567597,CCC,2014J,0,2,2,1.0,100.0,0.0,5.0,successful
567719,CCC,2014J,0,2,2,1.0,62.0,0.5,1.5,at_risk
567888,CCC,2014J,0,2,1,0.5,100.0,0.0,3.0,successful
568307,CCC,2014J,0,2,2,1.0,33.5,0.5,1.0,at_risk
568596,CCC,2014J,0,2,1,0.5,100.0,0.0,3.0,at_risk
568691,CCC,2014J,0,2,1,0.5,100.0,0.0,3.0,successful
568948,CCC,2014J,0,2,2,1.0,90.5,0.5,1.5,successful
569049,CCC,2014J,0,2,1,0.5,89.0,0.0,3.0,at_risk
569132,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
569277,CCC,2014J,0,2,2,1.0,80.0,0.5,0.0,successful
569625,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
569944,CCC,2014J,0,2,2,1.0,85.0,0.5,-1.0,successful
570453,CCC,2014J,0,2,2,1.0,74.0,0.5,1.0,successful
570491,CCC,2014J,0,2,2,1.0,83.5,0.5,1.0,successful
570671,CCC,2014J,1,2,1,0.5,78.0,0.0,3.0,at_risk
570717,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
570732,CCC,2014J,0,2,1,0.5,100.0,0.0,3.0,successful
570757,CCC,2014J,0,2,2,1.0,72.0,0.5,1.0,successful
570895,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
570954,CCC,2014J,1,2,2,1.0,72.5,0.5,1.5,at_risk
570985,CCC,2014J,0,2,2,1.0,96.0,0.5,-3.0,successful
570997,CCC,2014J,0,2,2,1.0,48.0,0.5,1.5,at_risk
571131,CCC,2014J,0,2,2,1.0,65.0,0.5,1.5,successful
571610,CCC,2014J,0,2,2,1.0,45.0,0.5,1.5,at_risk
571765,CCC,2014J,0,2,2,1.0,82.0,0.5,1.0,successful
571808,CCC,2014J,1,2,2,1.0,93.5,0.0,8.0,successful
571833,CCC,2014J,0,2,2,1.0,84.0,0.5,1.0,successful
571921,CCC,2014J,0,2,2,1.0,81.5,0.5,1.0,successful
571950,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
571962,CCC,2014J,0,2,2,1.0,70.5,0.5,-2.5,at_risk
572011,CCC,2014J,0,2,2,1.0,63.5,0.5,1.5,at_risk
572098,CCC,2014J,0,2,2,1.0,88.0,0.5,-0.5,successful
572154,CCC,2014J,1,2,2,1.0,80.5,0.5,1.5,at_risk
572231,CCC,2014J,0,2,2,1.0,89.5,0.5,1.5,successful
572250,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
572339,CCC,2014J,0,2,2,1.0,85.0,0.5,1.0,at_risk
572396,CCC,2014J,0,2,2,1.0,95.0,0.5,-9.0,successful
572431,CCC,2014J,0,2,2,1.0,100.0,0.5,1.5,successful
572537,CCC,2014J,0,2,2,1.0,98.0,0.5,-2.5,successful
572584,CCC,2014J,0,2,2,1.0,54.5,0.5,1.5,at_risk
572588,CCC,2014J,0,2,2,1.0,42.0,0.5,1.5,at_risk
572589,CCC,2014J,0,2,2,1.0,48.0,0.0,5.5,at_risk
572599,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,at_risk
572659,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
572735,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,successful
572746,CCC,2014J,0,2,2,1.0,89.0,0.5,0.5,at_risk
572754,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
572783,CCC,2014J,0,2,2,1.0,84.0,0.0,2.5,successful
572816,CCC,2014J,0,2,1,0.5,33.0,0.0,3.0,at_risk
572874,CCC,2014J,0,2,2,1.0,92.5,0.5,1.0,successful
572919,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,successful
573093,CCC,2014J,0,2,2,1.0,39.0,0.0,2.0,at_risk
573153,CCC,2014J,1,2,0,0.0,0.0,0.0,0.0,at_risk
573473,CCC,2014J,0,2,2,1.0,28.5,0.5,1.5,at_risk
573481,CCC,2014J,0,2,1,0.5,67.0,0.0,3.0,at_risk
573689,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
573858,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,successful
573920,CCC,2014J,0,2,2,1.0,45.0,0.5,1.5,at_risk
573924,CCC,2014J,0,2,1,0.5,100.0,0.0,3.0,successful
574056,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
574259,CCC,2014J,0,2,2,1.0,73.0,0.5,1.0,successful
574310,CCC,2014J,0,2,2,1.0,98.0,0.5,1.5,successful
574325,CCC,2014J,0,2,2,1.0,72.5,0.5,1.5,at_risk
574507,CCC,2014J,0,2,2,1.0,55.0,0.5,1.5,at_risk
574508,CCC,2014J,0,2,1,0.5,56.0,0.0,3.0,at_risk
574523,CCC,2014J,1,2,1,0.5,22.0,0.0,3.0,at_risk
574586,CCC,2014J,1,2,2,1.0,72.5,0.0,4.0,at_risk
574590,CCC,2014J,0,2,2,1.0,84.5,0.5,1.5,successful
574637,CCC,2014J,0,2,2,1.0,71.5,0.0,8.0,successful
574705,CCC,2014J,0,2,2,1.0,99.0,0.5,-8.0,successful
574720,CCC,2014J,0,2,2,1.0,75.5,0.0,2.5,successful
574891,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
574928,CCC,2014J,0,2,2,1.0,73.5,0.5,0.0,successful
575039,CCC,2014J,0,2,1,0.5,56.0,0.0,3.0,at_risk
575047,CCC,2014J,0,2,2,1.0,56.5,0.5,0.5,at_risk
575162,CCC,2014J,0,2,1,0.5,10.0,1.0,-1.0,at_risk
575258,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
575265,CCC,2014J,0,2,1,0.5,67.0,0.0,3.0,at_risk
575398,CCC,2014J,0,2,2,1.0,41.5,0.5,1.5,at_risk
575553,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
575763,CCC,2014J,0,2,2,1.0,87.5,0.0,6.5,at_risk
575766,CCC,2014J,0,2,2,1.0,62.0,0.5,1.0,successful
575798,CCC,2014J,0,2,2,1.0,83.0,0.5,1.5,successful
576233,CCC,2014J,0,2,2,1.0,56.0,0.5,0.5,at_risk
576251,CCC,2014J,0,2,2,1.0,100.0,0.5,1.5,successful
576433,CCC,2014J,0,2,2,1.0,100.0,0.5,1.0,successful
576439,CCC,2014J,0,2,2,1.0,90.5,0.5,1.5,successful
576453,CCC,2014J,0,2,2,1.0,98.0,0.5,1.0,successful
576541,CCC,2014J,0,2,2,1.0,72.0,0.5,1.5,at_risk
576568,CCC,2014J,0,2,2,1.0,93.0,0.5,0.0,successful
576791,CCC,2014J,0,2,2,1.0,99.0,0.5,1.5,successful
576876,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
577148,CCC,2014J,0,2,1,0.5,22.0,0.0,21.0,at_risk
577149,CCC,2014J,0,2,1,0.5,44.0,0.0,3.0,at_risk
577235,CCC,2014J,0,2,1,0.5,56.0,0.0,3.0,at_risk
577279,CCC,2014J,0,2,2,1.0,88.5,0.5,-0.5,successful
577427,CCC,2014J,1,2,2,1.0,28.5,0.5,1.5,at_risk
577458,CCC,2014J,0,2,2,1.0,55.0,0.5,1.5,at_risk
577460,CCC,2014J,0,2,2,1.0,73.0,0.5,1.0,at_risk
577551,CCC,2014J,0,2,2,1.0,18.0,0.0,7.5,at_risk
577566,CCC,2014J,0,2,2,1.0,94.0,0.5,-3.0,successful
578000,CCC,2014J,0,2,1,0.5,20.0,1.0,0.0,at_risk
578026,CCC,2014J,0,2,2,1.0,64.0,0.5,1.0,at_risk
578634,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
578815,CCC,2014J,0,2,2,1.0,89.5,0.5,1.0,successful
578820,CCC,2014J,0,2,2,1.0,81.0,0.0,2.0,at_risk
578823,CCC,2014J,1,2,2,1.0,42.5,0.0,9.0,at_risk
579052,CCC,2014J,0,2,2,1.0,50.0,0.5,1.5,at_risk
579176,CCC,2014J,0,2,2,1.0,70.5,0.5,1.5,at_risk
579278,CCC,2014J,0,2,2,1.0,39.0,0.5,0.5,at_risk
579283,CCC,2014J,0,2,1,0.5,89.0,0.0,3.0,at_risk
579325,CCC,2014J,0,2,1,0.5,78.0,0.0,3.0,at_risk
579362,CCC,2014J,0,2,2,1.0,82.5,0.5,1.5,at_risk
579583,CCC,2014J,0,2,1,0.5,44.0,0.0,3.0,successful
579614,CCC,2014J,0,2,2,1.0,79.5,0.5,1.0,successful
580342,CCC,2014J,0,2,2,1.0,84.0,0.5,1.0,successful
580384,CCC,2014J,0,2,1,0.5,89.0,0.0,3.0,successful
580657,CCC,2014J,0,2,2,1.0,71.5,0.5,1.0,at_risk
580709,CCC,2014J,0,2,2,1.0,49.5,0.5,1.5,at_risk
580714,CCC,2014J,0,2,2,1.0,92.5,0.5,1.0,successful
580722,CCC,2014J,1,2,1,0.5,89.0,0.0,3.0,at_risk
580798,CCC,2014J,0,2,2,1.0,86.0,0.5,1.0,successful
580845,CCC,2014J,0,2,2,1.0,74.0,0.5,1.0,successful
580916,CCC,2014J,0,2,2,1.0,75.0,0.5,0.5,successful
581123,CCC,2014J,1,2,2,1.0,54.5,0.5,1.0,successful
581179,CCC,2014J,0,2,1,0.5,56.0,0.0,3.0,successful
581247,CCC,2014J,0,2,1,0.5,100.0,0.0,3.0,successful
581288,CCC,2014J,0,2,2,1.0,76.5,0.5,0.5,at_risk
581316,CCC,2014J,0,2,1,0.5,89.0,0.0,3.0,successful
581410,CCC,2014J,0,2,2,1.0,88.5,0.5,1.0,at_risk
581552,CCC,2014J,0,2,2,1.0,94.5,0.5,0.0,successful
581656,CCC,2014J,0,2,2,1.0,82.0,0.5,1.5,successful
581676,CCC,2014J,0,2,2,1.0,70.0,0.5,1.0,at_risk
581708,CCC,2014J,0,2,2,1.0,15.0,0.0,8.0,at_risk
581770,CCC,2014J,0,2,1,0.5,56.0,0.0,3.0,at_risk
581914,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
582320,CCC,2014J,0,2,2,1.0,90.5,0.5,-1.5,successful
582340,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
582395,CCC,2014J,1,2,2,1.0,68.5,0.5,1.5,at_risk
582514,CCC,2014J,0,2,1,0.5,32.0,1.0,0.0,at_risk
582530,CCC,2014J,0,2,2,1.0,59.5,0.5,1.0,at_risk
582550,CCC,2014J,0,2,1,0.5,67.0,0.0,3.0,successful
582651,CCC,2014J,0,2,2,1.0,88.5,0.5,1.0,at_risk
582723,CCC,2014J,1,2,2,1.0,55.5,0.5,1.5,at_risk
583288,CCC,2014J,0,2,2,1.0,31.5,0.0,7.5,at_risk
583293,CCC,2014J,0,2,2,1.0,86.0,0.5,1.0,successful
583704,CCC,2014J,0,2,2,1.0,86.0,0.5,1.5,successful
583993,CCC,2014J,0,2,2,1.0,77.5,0.5,1.0,at_risk
584077,CCC,2014J,1,2,1,0.5,56.0,0.0,3.0,at_risk
584281,CCC,2014J,0,2,1,0.5,56.0,0.0,3.0,at_risk
584386,CCC,2014J,0,2,2,1.0,68.0,0.0,12.0,at_risk
584414,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
584443,CCC,2014J,0,2,2,1.0,99.0,0.5,1.5,at_risk
584553,CCC,2014J,0,2,2,1.0,79.5,0.5,1.5,at_risk
584711,CCC,2014J,0,2,2,1.0,61.0,0.5,1.5,at_risk
584771,CCC,2014J,1,2,2,1.0,80.5,0.5,1.5,successful
584926,CCC,2014J,0,2,1,0.5,60.0,1.0,0.0,successful
585098,CCC,2014J,0,2,2,1.0,94.5,0.5,0.0,successful
585134,CCC,2014J,0,2,2,1.0,98.0,0.5,1.5,successful
585154,CCC,2014J,0,2,2,1.0,97.0,0.5,1.5,successful
585222,CCC,2014J,0,2,2,1.0,51.5,0.0,2.0,at_risk
585359,CCC,2014J,0,2,1,0.5,48.0,1.0,0.0,successful
585422,CCC,2014J,0,2,2,1.0,94.5,0.5,0.0,at_risk
585433,CCC,2014J,1,2,0,0.0,0.0,0.0,0.0,at_risk
585526,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
585643,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
585662,CCC,2014J,0,2,1,0.5,89.0,0.0,3.0,at_risk
585769,CCC,2014J,1,2,2,1.0,88.0,1.0,-10.5,at_risk
585812,CCC,2014J,0,2,1,0.5,56.0,0.0,3.0,at_risk
585911,CCC,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
586046,CCC,2014J,0,2,2,1.0,58.5,0.5,1.5,at_risk
586047,CCC,2014J,0,2,2,1.0,76.5,0.5,1.5,at_risk
586088,CCC,2014J,0,2,1,0.5,67.0,0.0,3.0,successful
586227,CCC,2014J,0,2,2,1.0,86.0,0.5,1.5,at_risk
